1255898,1731582000,data/startgg/events/North_America/2024/11/14/Sarnia_Smash_Series_-_DBE_137/Ultimate_Singles
1255899,1731582000,data/startgg/events/North_America/2024/11/14/Sarnia_Smash_Series_-_DBE_137/Amateur_Bracket
1259041,1731580200,data/startgg/events/Japan/2024/11/14/Smash薬院#62/1on1トーナメント
1253282,1731578400,data/startgg/events/Japan/2024/11/14/マエスマ'HIT#52_in_梅田_-_Maesuma'HIT#52_in_Umeda/Singles_Tournament
1255070,1731573000,data/startgg/events/Japan/2024/11/14/真・闘龍門_-_Shin_Toryumon_#71/真・闘龍門
1256950,1731571200,data/startgg/events/Japan/2024/11/14/DIVE#8/DIVE#8
1258466,1731565800,data/startgg/events/Other/2024/11/14/Castle_Smashers_91/Ultimate_singles
1257546,1731565800,data/startgg/events/Other/2024/11/14/Roadside_Rumble_#221/Ultimate_Singles
1249205,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_Asian_Jew
1246183,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_DLV
1246184,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_Droon
1249203,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_El_Scorcho
1246182,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_Froggie
1249204,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_Nitrox
1246187,1731560400,data/startgg/events/North_America/2024/11/14/Columbus_Smash_Ultimate_Summit_2_Voting_Page/5_Votes_to_Sunobani
1255036,1731556800,data/startgg/events/North_America/2024/11/14/Wild_Smash_Wednesday_#114/FREE_Side_Event_-_People's_Choice
1255035,1731556800,data/startgg/events/North_America/2024/11/14/Wild_Smash_Wednesday_#114/Super_Smash_Bros._Ultimate_Singles_-_8PM_START
1259312,1731553200,data/startgg/events/Other/2024/11/14/Howling_at_the_Moon_660_-_Reverse_Mains/Howling
1255308,1731553200,data/startgg/events/North_America/2024/11/14/Coopers_Irvine_SSBU_#90/Ultimate_Singles_-_7PM
1255309,1731553200,data/startgg/events/North_America/2024/11/14/Coopers_Irvine_SSBU_#90/Resurrection_Bracket_-_0-2_-_1-2
1258456,1731553200,data/startgg/events/North_America/2024/11/14/Cornerstone_#59/Ultimate_Singles
1258238,1731553200,data/startgg/events/North_America/2024/11/14/Masher_Mayhem_#76_-_$0_vs_$5_Dollar_Character!/Ultimate_Singles
1259837,1731553200,data/startgg/events/North_America/2024/11/14/Masher_Mayhem_#76_-_$0_vs_$5_Dollar_Character!/Smash_Res_Bracket
1253310,1731551460,data/startgg/events/North_America/2024/11/14/TRYHAAARDS_#13:_The_Show_Must_Go_On/Singles_Ultimate
1239752,1731551400,data/startgg/events/North_America/2024/11/14/Smashed_to_Pieces:_The_Parking_Lot_|_DPOTG_2024/Super_Smash_Bros._Ultimate_Singles
